,rank-title,rank-sub,Price(₹),color-count,selling_proposition,discount,Product_Title
3268,Unranked(New),General-Home-Textile,484.49999999999994,4.0,60,0.0,"1pc Spring Grass Pattern Plush Voile Curtain For Room Decoration, Semi-Transparent & Half Shading, Bedroom Window Decor Voile Curtain"
3269,#7 Best Sellers,in Beach holiday shopping list,731.5,4.0,0,0.0,"1pc Seashell Patterned Printed Beach Towel, Microfiber Beach Towel, Sports Towel, Great For Summer, Beach, Pool"
3270,Unranked(New),General-Home-Textile,855.0,4.0,0,0.0,1pc Christmas Board Print Bath Rug Or 1pc Shower Curtain
3271,Unranked(New),General-Home-Textile,370.5,4.0,0,40.0,1pc Jacquard Pillow Cover Without Filler
3272,Unranked(New),General-Home-Textile,304.0,4.0,500,0.0,"1pc Butterfly Printed Tapestry, Modern Polyester Square Decorative Wall Hanging For Living Room And Bedroom Decoration"
3273,Unranked(New),General-Home-Textile,3799.05,4.0,10,43.0,Outdoor Rug Carpet Waterproof Reversible Patio Rug RV Camping Rug-Plastic Straw Rug Outside Indoor Outdoor Area Rug For Patio Clearance Balcony Picnic Beach Deck-Outdoor Decor
3274,Unranked(New),General-Home-Textile,1111.5,4.0,20,0.0,"A Polyester Mid-Century Modern Abstract Geometric Bohemian Shower Curtain, Cute Pink Flower Bathroom Shower Curtain, Vintage Shower Curtain, Waterproof Fabric Shower Curtain 180 X 180 Cm"
3275,Unranked(New),General-Home-Textile,446.5,4.0,900,0.0,Friendly Fantasy Forest Tapestry Color Tapestry Vivid Wall Dr With Human-Animal Design Free Installation Kit Perfect For Home Office Gifts For Friends
3276,Unranked(New),General-Home-Textile,921.4999999999999,4.0,200,0.0,1pc Pastoral Little Pink Flower Embroidery Sheer Curtains For Daughters Bedroom Vintage Floral Lace Voile Drapes Window Treatment Nursery Decor
3277,Unranked(New),General-Home-Textile,2242.0,4.0,50,0.0,Leaf Embroidered Tassel Trim Tablecloth
3278,Unranked(New),General-Home-Textile,2256.25,4.0,0,37.0,Jacquard Geometric Duvet Cover Without Filler
3279,Unranked(New),General-Home-Textile,323.0,4.0,200,0.0,"1 Pc Funny McLovin ID Flag Fake Driver License,Tapestry Banner Meme Tapestry With HD Printing,Cool Flags For College Dorm Room Decor And Bedroom Teen"
3280,Unranked(New),General-Home-Textile,199.5,4.0,100,0.0,SHEIN Basic living 1 pc Wheat Absorbent Quick Dry Coral Fleece Face Towel
3281,Unranked(New),General-Home-Textile,218.49999999999997,4.0,200,0.0,"1pc Flower Embroidery Table Runner, White Lace Table Mat, For Home Decor"
3282,Unranked(New),General-Home-Textile,324.9,4.0,50,40.0,1pc Solid Color Tablecloth
3283,Unranked(New),General-Home-Textile,646.0,11.0,0,0.0,"1pc Solid Color Premium Chenille Four Seasons Universal Sofa Cushion Cover, Modern Style Elastic Non-Slip Couch Slipcover, Anti-Scratch & Pet-Proof Sofa Cover For L-Shaped Sofa And 1/2/3/4 Seater Sofa (Sold Separately)"
3284,Unranked(New),General-Home-Textile,1520.0,4.0,10,0.0,1pc Multicolor Full Cover Milk Silk Printed Sofa Cover With Skirt
3285,Unranked(New),General-Home-Textile,1130.5,4.0,60,0.0,"1/4pcs Shower Curtain Or Toilet Mat, Bathroom Set Of 4 Pieces Including Waterproof Shower Curtain And Toilet Mat, With 12 Shower Curtain Hooks As Gift"
3286,Unranked(New),General-Home-Textile,585.2,4.0,10,24.0,"1pc Multi-Colored Turtle Beach Towel, Ultra-Fine Fiber Turtle Bath Towel 75 X 150cm,Quick-Drying Sand-Proof Towel Suitable For Adult Travel, Sports, Swimming,SPA, Women Beach Gift"
3287,Unranked(New),General-Home-Textile,577.6,4.0,20,25.0,"1 Beach Towel, 75CM * 150CM, Pink Flamingo Print Outdoor Beach Towel, Beach Beach Towel, Beach Sun Protection Towel, Beach Towel, Durable, Of Good Quality, Suitable For Both Men And Women, Age Appropriate, Machine Washable"
3288,Unranked(New),General-Home-Textile,637.45,4.0,10,45.0,Rainbow Window Curtain
3289,Unranked(New),General-Home-Textile,294.5,4.0,400,0.0,"Wild Love Vacation 1pc Figure & Tiger Pattern Cushion Cover Without Filler, Modern Fiber Throw Pillow Case, For Sofa"
3290,Unranked(New),General-Home-Textile,228.0,4.0,30,0.0,"Personalized Tapestry With Custom Photo, Ideal For Family Members Commemoration, Wedding, Couple Or Baby Photo Wall Art Canvas, Perfect Home Bedroom Living Room Decorative Artwork"
3291,Unranked(New),General-Home-Textile,672.6,4.0,10,40.0,"3pcs Creative Pattern Printed Bedding Set, Soft And Comfortable, Suitable For Bedroom, Guest Room (1 Bedsheet + 2 Pillowcases, No Filling)"
3292,Unranked(New),General-Home-Textile,752.4,4.0,60,13.0,1PC Stretch Square Ottoman Cover Folding Storage Stool Furniture Protector Soft Rectangle Slipcover
3293,Unranked(New),General-Home-Textile,760.0,4.0,0,0.0,Jacquard Leaf Pattern Chair Slipcover
3294,Unranked(New),General-Home-Textile,452.2,4.0,80,28.0,"Curtain Rod Style Suitable For Bedroom, Dining Room, Pavilion, Outdoor Windows"
3295,Unranked(New),General-Home-Textile,563.35,4.0,400,25.0,1pc Ladies 70*140cm Printed Microfiber Knitted Beach Towel For Swimming And Bathing
3296,Unranked(New),General-Home-Textile,551.0,4.0,100,0.0,"1pc Cute Highland Cow With Flower Design Square Printed Soft Plush Blanket, Suitable For All Seasons And Living Room, Sofa, Lounge Chair And Bedroom Use. Suitable For Traveling, Camping And As A Gift"
3297,Unranked(New),General-Home-Textile,323.0,4.0,10,0.0,"2/6/12pcs European Country Style Khaki Plaid Polyester Napkins, Ideal For Holiday Parties, Home Table Decoration, Kitchen Dish Towels And Cleaning Glasses"
3298,Unranked(New),General-Home-Textile,978.5000000000001,4.0,0,0.0,"White Tablecloth With Blue Flower Print And Fringe, Minimalist Style, For Home Use"
3299,Unranked(New),General-Home-Textile,273.59999999999997,4.0,0,40.0,Christmas Snowflake Print Stretchy Chair Slipcover
3300,#3 Best Sellers,in Window Valance,237.5,4.0,0,0.0,"1pc Solid Color Simple Rod Pocket Tier Curtain, Decorative Window Treatment, Suitable For Bathroom, Hotel, Kitchen, Shoe Cabinet"
3301,Unranked(New),General-Home-Textile,598.5,4.0,30,10.0,"1pc Solid Color Simple & Soft & Breathable & Moisture-Absorbing Fleece Bed Sheet For Single/Double Bed, Machine Washable, Single Piece (Pillowcases Not Included)"
3302,Unranked(New),General-Home-Textile,1117.2,4.0,0,43.0,1pc Hand-Woven Tapestry Curtain Bohemian Home Decoration Backdrop Wall Hanging
3303,Unranked(New),General-Home-Textile,1278.7,4.0,40,11.0,1pc Soft Armchair Covers Elastic Velvet Club Tub Chair Slipcovers for Living Room Single Sofa Covers Home Bar Counter Hotel
3304,Unranked(New),General-Home-Textile,1651.1,4.0,10,75.0,"Bargain Hunters Super Absorbent 100% Cotton 54"" X 27"" Hotel Beach Bath Towels"
3305,Unranked(New),General-Home-Textile,456.0,4.0,0,0.0,Leaf Print Stretchy Chair Slipcover
3306,Unranked(New),General-Home-Textile,627.0,7.0,0,0.0,"1pc Solid Color Waterproof Fitted Sheet, Modern And Minimalist Fabric Fitted Bottom Sheet, Dust-Proof, Fits Twin Full King Queen Size Bed, Machine Washable"
3307,Unranked(New),General-Home-Textile,351.5,4.0,40,0.0,"1pc Watercolor Rainbow Floral Peach Skin Tapestry, Wall Decor For Bedroom, Office, And Living Room, Wildflower Wall Hanging Art Home Decoration"
3308,Unranked(New),General-Home-Textile,273.59999999999997,4.0,30,10.0,Metallic Pattern Plush Cushion Cover Without Filler
3309,Unranked(New),General-Home-Textile,256.5,4.0,0,0.0,1/3/6/10pcs White Tablecloth Set
3310,Unranked(New),General-Home-Textile,1710.0,4.0,0,0.0,"One Foldable Beach Chair Cover That Can Be Turned Into A Shoulder Bag, With A Side Pocket For Sunglasses And Cellphone. The Geometric Towel Cover Is Suitable For Chaise Longue, Sunbathing, Pool, Patio, Beach, And Hotels. Convenient To Carry"
3311,Unranked(New),General-Home-Textile,465.50000000000006,10.0,20,0.0,1pc Imes Chair Cover Soft Decorative Velvet Slipcover For Home Bedroom
3312,Unranked(New),General-Home-Textile,8264.05,4.0,0,16.0,"JONATHAN Y Thea Modern Geometric Checkerboard High-Low Mid-Century Scandinavian Art Deco Contemporary Casual Indoor Area Rug, SND103"
3313,Unranked(New),General-Home-Textile,256.5,4.0,100,0.0,1pc Soft & Absorbent Extra Thick Coral Fleece Solid Color Beach Bath Towel Beach Towel
3314,Unranked(New),General-Home-Textile,570.0,16.0,100,0.0,"Plain Single Panel Curtain, Minimalist Polyester Single Panel Blackout Curtain For Bedroom And Livin"
3315,Unranked(New),General-Home-Textile,479.75,4.0,0,50.0,"Set Of 4 Geometric Trapezoid Pattern Towels, Skin-Friendly Soft And Absorbent Face Cloth For Household Use"
3316,Unranked(New),General-Home-Textile,1139.05,19.0,0,50.0,2pcs Deconovo Rod Pocket 52 Width Curtain Panel Pair
3317,Unranked(New),General-Home-Textile,285.0,4.0,0,40.0,Graphic Embroidery Single Panel Sheer Curtain
3318,Unranked(New),General-Home-Textile,5414.05,5.0,0,10.0,"7 Pieces Blue Comforter Set Queen King Size , Rose Pattern Bed In A Bag, Lightweight Soft Microfiber Bedding Sets With Comforter, Flat Sheet, Fitted Sheet, Pillowcases(90""X90"",103""X90"")"
3319,Unranked(New),General-Home-Textile,769.5,4.0,100,0.0,"1pc Cartoon Floral Pattern Microfiber Printed Softness And Water Absorption Beach Towel, Unisex, Outdoor Use"
3320,Unranked(New),General-Home-Textile,649.8,4.0,0,40.0,Solid Color Single Panel Curtain
3321,Unranked(New),General-Home-Textile,14974.85,4.0,0,28.0,"Metal Folding Bed Frame With Foam Mattress Of Pockets, Easy Storage And Movable With 4 Castors"
3322,Unranked(New),General-Home-Textile,399.0,4.0,300,0.0,"1pc Mandala Pattern Tapestry, Boho Fabric Tapestry Poster Wall Hanging For Bedroom Aesthetic"
3323,Unranked(New),General-Home-Textile,2466.2000000000003,4.0,20,44.0,Large Living Room Area Rug Vintage Floral Rugs Machine Washable Bedroom Rugs Soft Non Slip Throw Kitchen Mat Low Pile Non Shedding Floorcover Mat Foldable Thin Rug Retro Accent Floor Carpet Indoor Traditional Home Decor Rug For Dining Room Laundry Bathroom Bedside
3324,Unranked(New),General-Home-Textile,627.0,4.0,200,0.0,"Solid Fluffy Rug, White Plush Warm Floor Mat For Living Room, Bedroom"
3325,Unranked(New),General-Home-Textile,465.50000000000006,4.0,10,0.0,"1pc Plain Cushion Cover Without Filler, Yellow Throw Pillow Case For Sofa"
3326,Unranked(New),General-Home-Textile,222.29999999999998,4.0,0,40.0,Embroidery Detail Single Panel Sheer Curtain
3327,Unranked(New),General-Home-Textile,304.0,4.0,50,0.0,"Modern Fantasy Human-Animal Aurora Landscape Tapestry, Coral Fleece, Suitable For Living Room, Bedroom, Office, Home Decorations, Party Wall Hanging"
3328,Unranked(New),General-Home-Textile,786.5999999999999,13.0,40,10.0,1 Panel Teal Blackout Curtain 63 84 Inch Length Thermal Insulated Blackout Curtain Drape For Bedroom.
3329,Unranked(New),General-Home-Textile,627.0,8.0,100,0.0,"1pc Waterproof Fitted Sheet, Antibacterial Mattress Cover, Solid Color Mattress Protector, Made Of Soft And Breathable Fabric, Deep Pocket Bedsheet For Twin Full King Queen Size, Mattress Cover For Comfortable Sleep, Suitable For All Seasons, Machine Washable"
3330,Unranked(New),General-Home-Textile,855.0,4.0,100,0.0,1pc Lace Embroidery Curtain
3331,Unranked(New),General-Home-Textile,399.0,4.0,50,0.0,"1pc Basic Fabric Geo Pattern Cushion Cover, Bohemian Square Shaped Pillowcase For Daily Home"
3332,Unranked(New),General-Home-Textile,532.0,8.0,100,0.0,"1pc Elastic Waterproof Jacquard Sofa Slipcover,  Style Anti-Slip Sofa Protector For L-Shaped Sofa And 1/2/3/4-Seat Sofa Living Room"
3333,Unranked(New),General-Home-Textile,462.65000000000003,4.0,30,44.0,"Plush Microfiber Beach Towel - Anti-UV, Highly Absorbent, Lightweight And Durable - A Must-Have For Trendy Summer"
3334,Unranked(New),General-Home-Textile,10449.05,4.0,10,44.0,"Fani 10 Pack 120 Inch Round Tablecloth,Polyester Fabric Table Cloth For Round Table, Stain And Wrinkle Washable Table Cover For Wedding Party Dining Table Buffet Banquet Restaurant And Camping"
3335,Unranked(New),General-Home-Textile,5196.5,4.0,0,0.0,"A Set Of Solid Color Chiffon Edging Four-Piece, Princess Style Polyester Fiber 3D Bow Detail Duvet Cover And Bedding Set Suitable For Home Bedroom"
3336,Unranked(New),General-Home-Textile,563.35,4.0,60,25.0,"Bohemian Style Colorful Flower Pattern Beach Towel, Thick & Soft, Creative Yoga Sports Bath Towel, Lightweight & Comfortable, Sun Protection, Suitable For Camping & Outdoor Activities, Birthday Parties, Beach Travel, Personalized Beach Towel, 1pc"
3337,Unranked(New),General-Home-Textile,241.3,4.0,100,12.0,1pc Strawberry Print Towel
3338,Unranked(New),General-Home-Textile,157.7,4.0,70,13.0,"Multi-Purpose Outdoor/Indoor Portable Round Seat Cushion, Candy-Colored Sponge Padded Stool Cover, Solid Color Chair Pad For Picnic, 1pc"
3339,Unranked(New),General-Home-Textile,290.7,4.0,100,15.0,1 PC Durable Jacquard Chair Seat Covers Removable Washable Anti-Dust Stretch Spandex Dining Room Upholstered Chair Cushion Slipcocers
3340,Unranked(New),General-Home-Textile,323.0,4.0,20,0.0,"One Piece Of Pure White Maid Fashionable Short Half-Body Apron Euro-Style Cute Lace Bordered Waitress Frilly Apron, Lolita Cute Princess Style Kitchen Home Gown Maid Apron"
3341,Unranked(New),General-Home-Textile,855.0,4.0,20,0.0,"Ottoman Cover Round, Stretch Velvet Round Ottoman Cover Thick Round Ottoman Slipcover Washable Storage Ottoman Cover Foot Stool Cover"
3342,#3 Best Sellers,in Wall Hanging,199.5,4.0,0,0.0,1pc Scandinavian Simple Wall Art Anime Inspired Food HD Canvas Poster Prints Home Bedroom Living Room Decor No Frame
3343,Unranked(New),General-Home-Textile,209.00000000000003,4.0,200,0.0,"1 PC Satin Table Runner  Long Wedding Satin Table Runner For Wedding Banquet Graduations Birthday Party Decoration,Satin  Table Runner,Table Decorations Holiday"
3344,Unranked(New),General-Home-Textile,494.0,4.0,80,0.0,"1pc Graphic Pattern Chair Slipcover, Minimalist Polyester Chair Slipcover For Home"
3345,Unranked(New),General-Home-Textile,2422.5,10.0,20,0.0,"4-Piece Fresh And Cute Floral Printed Down Comforter Cover Set (1 Down Comforter Cover, 1 Bed Sheet, And 2 Pillowcases, No Fillings), Bedding Set, Suitable For All Seasons - Bed Sheet Style Randomly Sent."
3346,Unranked(New),General-Home-Textile,1333.8,4.0,0,40.0,1pc Striped Print Anti-slip Kitchen Rug
3347,Unranked(New),General-Home-Textile,1729.0,4.0,100,0.0,We Bare Bears X SHEIN Cartoon Printed Brown & Yellow Duvet Cover Set
3348,Unranked(New),General-Home-Textile,575.6999999999999,4.0,30,34.0,1pc Silver Fox Velvet Small Armchair Cover
3349,Unranked(New),General-Home-Textile,1548.5,4.0,100,2.0,"1pc 24in Billiard Pool 8 Ball Carpet Alt Room Decor For Bedroom Living Room, Soft Doormat For Party Decorations"
3350,Unranked(New),General-Home-Textile,589.95,4.0,90,10.0,1pc Nordic Style Modern Minimalist Embroidered Tree & Fresh Floral Design Floor-length Gauze Curtain For Window
3351,Unranked(New),General-Home-Textile,182.4,4.0,20,40.0,Stretch Armrest Covers Spandex Arm Covers For Chairs Couch Sofa Armchair Slipcovers For Recliner Sofa
3352,Unranked(New),General-Home-Textile,912.0,4.0,0,0.0,Handmade Round/ Irregular Velvet Pillow Cushion With Filler
3353,Unranked(New),General-Home-Textile,741.0,4.0,300,0.0,"1pc New Design Elastic Sofa Cover With Large Leaves Jacquard Pattern, Anti-dust And Anti-scratch, Four Seasons General Purpose"
3354,Unranked(New),General-Home-Textile,481.65000000000003,4.0,10,22.0,Loop White & Silver Floral Semi-Transparent Sheer Window Curtain For Home Decoration
3355,Unranked(New),General-Home-Textile,1023.15,4.0,20,11.0,1PC Universal All-Inclusive No Armrest Sofa Cover Four Seasons Elastic Thickened Folding Sofa Bed Cover
3356,Unranked(New),General-Home-Textile,256.5,5.0,20,40.0,1pc Solid Color Stretchy Sofa Cushion Cover
3357,#4 Best Sellers,in Curtain Head,902.5,4.0,0,0.0,"One Piece Semi-Transparent Bohemian Hollow Out Crochet Curtains, Half Shading & Tassel Decor, Perfect For Living Room Bedroom Bay Window Dining Room Kitchen, Suitable For All Seasons & Ready-Made Curtains"
3358,Unranked(New),General-Home-Textile,1261.6,4.0,20,25.0,"3pcs Plant & Flower Printed Polyester Duvet Cover Set, Green Floral Pattern Countryside Style, Suitable For All Seasons"
3359,Unranked(New),General-Home-Textile,912.0,5.0,70,0.0,"1pc Simple Stripe Pattern Printed Soft Beach Towel, Suitable For Swimming, Camping, Vacation, Yoga, Diving And Traveling"
3360,Unranked(New),General-Home-Textile,589.95,4.0,60,21.0,"1pc Van Gogh Starry Sky Pattern Beach Towel For Beach Party, Vacation, Beach Accessory, Microfiber Beach Towel, Oversized Beach Towel, Quick Dry Beach Towel, Absorbent And Soft Beach Towel, Beach Blanket, Lightweight Towel For Summer, Swimming, Sports, Beach And Gym, For Women, Men, Boys, Girls"
3361,Unranked(New),General-Home-Textile,1586.5,4.0,40,0.0,"1pc Adult Surfing Poncho Cape Superfine Fiber Bathrobe, Highly Absorbent, Stylish Tie-Dye Design, Unique Personalization, Suitable For Surfing, Outdoor Sports, Swimming, Fitness, Bathroom, Thickened And Warm"
3362,Unranked(New),General-Home-Textile,361.0,4.0,100,0.0,"1pc Romantic Chiffon Tablecloth, Transparent Table Decoration Runner, Perfect For Weddings, Bridal Showers, Housewarming, Parties"
3363,Unranked(New),General-Home-Textile,299.25,4.0,600,10.0,"1pc Milk Silk Printed High Elasticity Sofa Cushion Cover For 1/2/3/4 Seater Single/double/three/four Seats Sofa Slipcover With Backrest Cover Anti-scratch, Dirt-proof"
3364,Unranked(New),General-Home-Textile,1073.5,6.0,40,0.0,"1pc Universal Elastic Sofa Cover Full Encasement, Fits All, Protects Sofa From Pets, Comes With 1 Pillowcase"
3365,Unranked(New),General-Home-Textile,380.0,4.0,60,0.0,1pc Sequin Decor Table Runner
3366,Unranked(New),General-Home-Textile,672.6,4.0,0,40.0,Embroidery Pattern Single Panel Sheer Curtain
3367,Unranked(New),General-Home-Textile,302.1,4.0,0,40.0,1pc Plain Cushion Cover Without Filler
3368,Unranked(New),General-Home-Textile,1591.25,4.0,30,29.0,Heart Pattern Duvet Cover Set Without Filler
3369,Unranked(New),General-Home-Textile,171.0,4.0,300,0.0,"Floral Embroidered Tassel Decor Table Runner, Boho Lace Flower Design Table Runner For Dinner Table"
3370,Unranked(New),General-Home-Textile,589.0,4.0,0,0.0,"1pc Yellow Linen Table Runner With Bohemian Lace, Rustic Style 13 X 72 Inches Tablecloth For Family Gatherings, Thanksgiving, Christmas Parties, Wedding, Engagement, Hotel And Home Dining Table Decoration"
3371,Unranked(New),General-Home-Textile,722.0,4.0,10,0.0,Tree Of Life  Tapestry Sun And Moon Reflection Tapestry Galaxy Space Tapestry Bedroom Wall Hanging Decoration Tapestry Peach Skin Fabric
3372,Unranked(New),General-Home-Textile,423.7,4.0,60,34.0,"1 Piece Of White Lace Gauze Curtain, Short Curtain, Kitchen Bedroom, Living Room Curtain"
3373,Unranked(New),General-Home-Textile,563.35,4.0,10,25.0,"1pc Flamingo Patterned Microfiber Beach Towel, Highly Absorbent & Quick-Drying, Cute Cartoon Print Suitable For Fitness, Swimming, Yoga, Beach"
3374,Unranked(New),General-Home-Textile,316.35,4.0,500,10.0,Mandala Print Tapestry
3375,Unranked(New),General-Home-Textile,266.0,4.0,0,10.0,"1pc Bohemian Crochet Table Runner With Tassels, Vintage Farmhouse Style Hollowed-Out Table Runner, For Kitchen, Coffee Table, Dining Room And Dressing Table Decoration, Beige"
